chr	start	end	gene	x1	x2	M	width	df	var	cov	Nsnps	pHet	pAlt	odsHet
1	998961	1000172	HES4	998961	1000172	0.515190470471375	0.160408594430735	6.87783917638524	63	132	1	0.789654447739633	0.796865985899802	0.506122203649456
1	1013466	1014539	ISG15	1013466	1014539	-0.208686825151472	0.285483460736514	6.87783917638524	0	0	0	0.5	0.5	0.5
1	1020122	1056119	AGRN	1020122	1056119	0.0613543959397644	0.128595070112668	6.87783917638524	260	585	5	0.294638032452306	0.751819679128887	0.731745814517717
1	1071745	1074307	RNF223	1071745	1074307	0.660325636469525	0.188851949076903	6.87783917638524	0	0	0	0.5	0.5	0.5
1	1081817	1116356	C1orf159	1081817	1116356	0.553152761429991	0.200407517758371	6.87783917638524	55	112	1	0.96390894295422	1	0.5
1	1137016	1144054	LINC01342	1137016	1144054	0.0522909039394796	0.243470331423367	6.87783917638524	0	0	0	0.5	0.5	0.5
1	1167103	1167198	MIR200B	1167103	1167198	-0.0875087983056975	0.253239749282443	6.87783917638524	0	0	0	0.5	0.5	0.5
1	1167862	1167952	MIR200A	1167862	1167952	0.119481666696216	0.300102721869322	6.87783917638524	0	0	0	0.5	0.5	0.5
1	1169004	1169087	MIR429	1169004	1169087	0.434768558091476	0.245287837498385	6.87783917638524	0	0	0	0.5	0.5	0.5
1	1173905	1197933	TTLL10	1173905	1197933	0.456882859869698	0.199408025835971	6.87783917638524	0	0	0	0.5	0.5	0.5
1	1203507	1206709	TNFRSF18	1203507	1206709	0.836040418190293	0.17804948499509	6.87783917638524	0	0	0	0.5	0.5	0.5
1	1211325	1214168	TNFRSF4	1211325	1214168	0.385964444325104	0.131288210401463	6.87783917638524	0	0	0	0.5	0.5	0.5
1	1216907	1232067	SDF4	1216907	1232067	0.0482336341263263	0.151944939552089	6.87783917638524	0	0	0	0.5	0.5	0.5
1	1232248	1235040	B3GALT6	1232248	1235040	0.478076092027241	0.205154599984024	6.87783917638524	0	0	0	0.5	0.5	0.5
1	1242445	1246722	C1QTNF12	1242445	1246722	0.117890047058558	0.119888998093399	6.87783917638524	0	0	0	0.5	0.5	0.5
1	1253911	1273854	UBE2J2	1253911	1273854	0.621296583897803	0.248695764985344	6.87783917638524	0	0	0	0.5	0.5	0.5
1	1280435	1292029	SCNN1D	1280435	1292029	0.128319897356726	0.125101667724943	6.87783917638524	0	0	0	0.5	0.5	0.5
1	1292383	1307889	ACAP3	1292383	1307889	0.235429549655245	0.125944831796973	6.87783917638524	0	0	0	0.5	0.5	0.5
1	1308613	1312147	PUSL1	1308613	1312147	0.103862319842014	0.220123649348789	6.87783917638524	0	0	0	0.5	0.5	0.5
1	1312225	1325102	INTS11	1312225	1325102	-0.122715263473245	0.125523042298575	6.87783917638524	0	0	0	0.5	0.5	0.5
1	1326835	1328896	CPTP	1326835	1328896	-0.401440701361532	0.241196880896791	6.87783917638524	0	0	0	0.5	0.5	0.5
1	1331345	1336515	TAS1R3	1331345	1336515	0.357277138528454	0.139054374068253	6.87783917638524	0	0	0	0.5	0.5	0.5
1	1337976	1349112	DVL1	1337976	1349112	0.109888714846274	0.141654088256236	6.87783917638524	0	0	0	0.5	0.5	0.5
1	1352688	1361777	MXRA8	1352688	1361777	0.763743174795816	0.191283412621659	6.87783917638524	0	0	0	0.5	0.5	0.5
1	1373729	1375438	AURKAIP1	1373729	1375438	-0.351909620536567	0.237282123832836	6.87783917638524	0	0	0	0.5	0.5	0.5
1	1385710	1399689	CCNL2	1385710	1399689	0.0535765638451793	0.128291287748617	6.87783917638524	0	0	0	0.5	0.5	0.5
1	1400157	1400303	ENST00000448629	1400157	1400303	0.147542510655348	0.247552148151568	6.87783917638524	0	0	0	0.5	0.5	0.5
1	1400604	1407313	MRPL20	1400604	1407313	-0.235608936209788	0.157881874676246	6.87783917638524	0	0	0	0.5	0.5	0.5
1	1418419	1421444	ANKRD65	1418419	1421444	0.417286312280973	0.244316685466745	6.87783917638524	0	0	0	0.5	0.5	0.5
1	1426127	1427787	TMEM88B	1426127	1427787	0.861738255167682	0.21136150351769	6.87783917638524	0	0	0	0.5	0.5	0.5
1	1430156	1430954	LINC01770	1430156	1430954	-1.28920415209891	0.571343916238756	6.87783917638524	0	0	0	0.5	0.5	0.5
1	1434177	1442882	VWA1	1434177	1442882	0.382772604464778	0.35170844565129	6.87783917638524	0	0	0	0.5	0.5	0.5
1	1449688	1470158	ATAD3C	1449688	1470158	-0.301178265482689	0.20044228332841	6.87783917638524	0	0	0	0.5	0.5	0.5
1	1471754	1496204	ATAD3B	1471754	1496204	-0.271538663985006	0.200357622362298	6.87783917638524	0	0	0	0.5	0.5	0.5
1	1512142	1534687	ATAD3A	1512142	1534687	-1.05273862703944	0.346283160311644	6.87783917638524	0	0	0	0.5	0.5	0.5
1	1534777	1540360	TMEM240	1534777	1540360	-0.222325475858285	0.151581657439234	6.87783917638524	0	0	0	0.5	0.5	0.5
1	1541672	1574882	SSU72	1541672	1574882	0.134622900074975	0.18154418359138	6.87783917638524	0	0	0	0.5	0.5	0.5
1	1598007	1600096	FNDC10	1598007	1600096	1.72602620650557	0.439248582348611	6.87783917638524	42	97	1	0.272485194744494	1	0.49908772795662
1	1615414	1630610	MIB2	1615414	1630610	-0.28821275467119	0.258582675751409	6.87783917638524	104	221	2	0.829738466849318	0.849659730007465	0.603019415823335
1	1632180	1635856	MMP23B	1632180	1635856	-0.888595412551322	0.623971638063354	6.87783917638524	0	0	0	0.5	0.5	0.5
1	1635936	1659097	CDK11B	1635936	1659097	0.309367553775281	0.453688858664658	6.87783917638524	0	0	0	0.5	0.5	0.5
1	1661477	1692804	SLC35E2B	1661477	1692804	0.264908410057032	0.432011019170116	6.87783917638524	0	0	0	0.5	0.5	0.5
1	1699938	1701808	MMP23A	1699938	1701808	1.31628764418215	0.300738109608954	6.87783917638524	0	0	0	0.5	0.5	0.5
1	1702383	1722831	CDK11A	1702383	1722831	0.53257695708728	0.288885367558443	6.87783917638524	0	0	0	0.5	0.5	0.5
1	1724257	1745999	SLC35E2	1724257	1745999	-0.317057827061955	0.726207542091404	6.87783917638524	0	0	0	0.5	0.5	0.5
1	1751231	1780069	NADK	1751231	1780069	0.173744343589735	0.11762672037699	6.87783917638524	0	0	0	0.5	0.5	0.5
1	1785284	1891117	GNB1	1785284	1891117	-0.287856565040684	0.160129907835213	6.87783917638524	0	0	0	0.5	0.5	0.5
1	1914826	1917074	CALML6	1914826	1917074	0.435789364985796	0.179915438700598	6.87783917638524	0	0	0	0.5	0.5	0.5
1	1917146	1919301	TMEM52	1917146	1919301	0.448125850674472	0.156466679075145	6.87783917638524	0	0	0	0.5	0.5	0.5
1	1921950	2003837	CFAP74	1921950	2003837	-0.0612879541483751	0.126351474109524	6.87783917638524	177	381	4	0.8107912624427	0.87554784180629	0.698029736758373
1	2019328	2030753	GABRD	2019328	2030753	0.0798588825845714	0.132197474372989	6.87783917638524	0	0	0	0.5	0.5	0.5
1	2049200	2050070	ENST00000445600	2049200	2050070	-1.34035049839762	0.651969694356285	6.87783917638524	0	0	0	0.5	0.5	0.5
1	2050469	2185513	PRKCZ	2050469	2185513	-0.252708305747113	0.148188702003521	6.87783917638524	0	0	0	0.5	0.5	0.5
1	2186003	2212720	FAAP20	2186003	2212720	0.604162829753229	0.238355417010142	6.87783917638524	0	0	0	0.5	0.5	0.5
1	2228694	2310213	SKI	2228694	2310213	0.198606431592402	0.196301613462097	6.87783917638524	0	0	0	0.5	0.5	0.5
1	2321252	2389996	MORN1	2321252	2389996	-0.0717638832454495	0.126282698651051	6.87783917638524	0	0	0	0.5	0.5	0.5
1	2391457	2405834	RER1	2391457	2405834	-0.215260870778511	0.251068704952314	6.87783917638524	0	0	0	0.5	0.5	0.5
1	2406483	2412571	PEX10	2406483	2412571	0.102928436361535	0.168313878158856	6.87783917638524	58	130	1	0.330821748631888	0.526809178164329	0.515628957195875
1	2467458	2505530	PLCH2	2467458	2505530	0.0654226953230988	0.153040515139144	6.87783917638524	102	230	2	0.335301214054163	0.609811428329213	0.606722183746676
1	2508530	2526628	PANK4	2508530	2526628	-0.335545385430899	0.244453652176814	6.87783917638524	49	115	1	0.178882254157514	1	0.439772632031544
1	2528744	2530245	HES5	2528744	2530245	0.823593674869896	0.216156844602025	6.87783917638524	0	0	0	0.5	0.5	0.5
1	2549919	2554296	TNFRSF14-AS1	2549919	2554296	-1.30770056391676	0.722387881898707	6.87783917638524	0	0	0	0.5	0.5	0.5
1	2554723	2565622	TNFRSF14	2554723	2565622	-0.10080608984795	0.183160260414623	6.87783917638524	156	330	3	0.933637210445698	0.943449616773224	0.662876811631636
1	2566534	2566605	ENST00000456687	2566534	2566605	-1.2813067983698	0.566957237785392	6.87783917638524	0	0	0	0.5	0.5	0.5
1	2581559	2584534	ENST00000424215	2581559	2584534	-1.29058921825728	0.604800761560304	6.87783917638524	0	0	0	0.5	0.5	0.5
1	2586459	2589040	FAM213B	2586459	2589040	0.387796442021916	0.153603331974017	6.87783917638524	0	0	0	0.5	0.5	0.5
1	2589409	2633042	MMEL1	2589409	2633042	0.100628113520856	0.141767705921649	6.87783917638524	0	0	0	0.5	0.5	0.5
1	2641367	2789665	TTC34	2641367	2789665	0.741504741280594	0.162489027668643	6.87783917638524	0	0	0	0.5	0.5	0.5
1	3021481	3022903	ACTRT2	3021481	3022903	0.25280751139679	0.15697178957631	6.87783917638524	170	371	3	0.595592325177031	0.747286916793133	0.663253835881242
1	3059616	3067725	LINC00982	3059616	3067725	0.912771148584958	0.297711264171048	6.87783917638524	57	120	1	0.761308105452831	0.771796979564094	0.505437298013149
1	3069177	3438621	PRDM16	3069177	3438621	-0.296129197586231	0.187842600738763	6.87783917638524	88	198	2	0.331930706184601	0.562178468364722	0.594449742883424
1	3454582	3481113	ARHGEF16	3454582	3481113	0.128272821097017	0.122277210650102	6.87783917638524	86	201	2	0.184504976980828	0.687676503306206	0.549714251752252
1	3490911	3611495	MEGF6	3490911	3611495	0.34217912842642	0.132363077060394	6.87783917638524	0	0	0	0.5	0.5	0.5
1	3624991	3630130	TPRG1L	3624991	3630130	0.62075929857126	0.258059935097577	6.87783917638524	0	0	0	0.5	0.5	0.5
1	3630766	3652641	WRAP73	3630766	3652641	0.23450431279801	0.120307153822075	6.87783917638524	44	102	1	0.246742625862198	1	0.485859983764939
1	3682332	3740387	TP73	3682332	3740387	-0.0985670215337684	0.183589155253891	6.87783917638524	142	303	3	0.882662720195858	0.905061787598694	0.661643000089397
1	3742803	3743190	TP73-AS1	3742803	3743190	0.353195189302833	0.297139953463058	6.87783917638524	0	0	0	0.5	0.5	0.5
1	3745606	3771645	CCDC27	3745606	3771645	0.157289169145182	0.112111573418735	6.87783917638524	147	328	3	0.370998008331434	0.628908878108787	0.668402783316952
1	3772760	3775982	SMIM1	3772760	3775982	0.279551817287144	0.209276969551993	6.87783917638524	0	0	0	0.5	0.5	0.5
1	3780219	3796504	LRRC47	3780219	3796504	0.22761592630138	0.156531186268498	6.87783917638524	0	0	0	0.5	0.5	0.5
1	3812080	3852421	CEP104	3812080	3852421	-0.143158929388659	0.114141528122995	6.87783917638524	0	0	0	0.5	0.5	0.5
1	3856888	3885429	DFFB	3856888	3885429	-0.0863237680582608	0.126452685857708	6.87783917638524	0	0	0	0.5	0.5	0.5
1	3889132	3900631	C1orf174	3889132	3900631	-0.0986350966256247	0.246907132680044	6.87783917638524	0	0	0	0.5	0.5	0.5
1	3903964	3915447	LINC01134	3903964	3915447	-1.27136436009725	0.631907689739535	6.87783917638524	0	0	0	0.5	0.5	0.5
1	3940611	3952583	LINC01346	3940611	3952583	-1.25983642881466	0.575500521353332	6.87783917638524	0	0	0	0.5	0.5	0.5
1	4412050	4424684	LINC01777	4412050	4424684	-1.2984653418289	0.696784909759831	6.87783917638524	0	0	0	0.5	0.5	0.5
1	4655044	4783791	AJAP1	4655044	4783791	-0.00913881014334235	0.149014985475861	6.87783917638524	0	0	0	0.5	0.5	0.5
1	5564070	5564143	MIR4417	5564070	5564143	0.647288209616042	0.363507368371485	6.87783917638524	0	0	0	0.5	0.5	0.5
1	5862671	5992788	NPHP4	5862671	5992788	0.0489430664623838	0.118013482622725	6.87783917638524	0	0	0	0.5	0.5	0.5
1	6026012	6101193	KCNAB2	6026012	6101193	-0.435718029267161	0.172442674423971	6.87783917638524	0	0	0	0.5	0.5	0.5
1	6101786	6180134	CHD5	6101786	6180134	-0.0677146882894507	0.143655383370146	6.87783917638524	102	215	2	0.896413834257233	0.904598851981601	0.603303919244939
1	6185019	6209539	RPL22	6185019	6209539	0.205219386338504	0.207945118179756	6.87783917638524	57	140	2	0.135232176282813	1	0.499542860940005
1	6209923	6218369	RNF207	6209923	6218369	0.224717236114819	0.155741906188555	6.87783917638524	31	71	1	0.381254262144481	0.54125522963718	0.525169732744453
1	6219235	6236336	ICMT	6219235	6236336	0.160757414191752	0.354206215514064	6.87783917638524	49	108	1	0.466057841181995	0.573026047875792	0.532147736519441
1	6236965	6239442	LINC00337	6236965	6239442	-1.27237330113674	0.710154520711722	6.87783917638524	0	0	0	0.5	0.5	0.5
1	6244191	6245578	HES3	6244191	6245578	0.643607275937098	0.181213527672097	6.87783917638524	0	0	0	0.5	0.5	0.5
1	6247345	6260975	GPR153	6247345	6260975	1.15428513468657	0.305438377426534	6.87783917638524	0	0	0	0.5	0.5	0.5
1	6264271	6393766	ACOT7	6264271	6393766	-0.283414115864596	0.137414322341468	6.87783917638524	0	0	0	0.5	0.5	0.5
1	6415233	6425249	HES2	6415233	6425249	0.845378236177478	0.298324155168457	6.87783917638524	0	0	0	0.5	0.5	0.5
1	6428225	6460944	ESPN	6428225	6460944	0.206590402470397	0.158253497960739	6.87783917638524	0	0	0	0.5	0.5	0.5
1	6461153	6465560	TNFRSF25	6461153	6465560	0.286216514020543	0.142212147854984	6.87783917638524	0	0	0	0.5	0.5	0.5
1	6466068	6520061	PLEKHG5	6466068	6520061	0.0334313526281205	0.131672670532272	6.87783917638524	0	0	0	0.5	0.5	0.5
1	6521346	6554598	NOL9	6521346	6554598	-0.0305155850338297	0.140656683436064	6.87783917638524	0	0	0	0.5	0.5	0.5
1	6555277	6579757	TAS1R1	6555277	6579757	-0.276375623210422	0.212710505386149	6.87783917638524	0	0	0	0.5	0.5	0.5
1	6579990	6589280	ZBTB48	6579990	6589280	-0.175793813540765	0.22026364585499	6.87783917638524	0	0	0	0.5	0.5	0.5
1	6590723	6602898	KLHL21	6590723	6602898	0.491299437344258	0.240224975805296	6.87783917638524	49	119	1	0.0927953762978412	1	0.323666021537599
1	6613695	6624033	PHF13	6613695	6624033	0.0121671782728463	0.313829505894556	6.87783917638524	0	0	0	0.5	0.5	0.5
1	6624864	6635700	THAP3	6624864	6635700	0.466743602459051	0.141884059467583	6.87783917638524	146	324	3	0.511307009809154	0.730113464770087	0.688488933051854
1	6636116	6701906	DNAJC11	6636116	6701906	-0.53129398825803	0.220477302258215	6.87783917638524	0	0	0	0.5	0.5	0.5
1	6724744	6730012	LINC01672	6724744	6730012	-1.24827340009792	0.569141841697269	6.87783917638524	0	0	0	0.5	0.5	0.5
1	6785323	7769706	CAMTA1	6785323	7769706	-0.233148274631988	0.115888218506597	6.87783917638524	47	98	1	0.854298182330937	0.856719466503795	0.501182352899838
1	7771268	7781432	VAMP3	7771268	7781432	-0.426759799844179	0.232999188129995	6.87783917638524	0	0	0	0.5	0.5	0.5
1	7784428	7837149	PER3	7784428	7837149	-0.309486734210323	0.208362252692499	6.87783917638524	0	0	0	0.5	0.5	0.5
1	7842671	7853491	UTS2	7842671	7853491	-0.379485232517472	0.137557757283893	6.87783917638524	0	0	0	0.5	0.5	0.5
1	7915870	7943165	TNFRSF9	7915870	7943165	-0.443640467729514	0.197543838516763	6.87783917638524	0	0	0	0.5	0.5	0.5
1	7961653	7985282	PARK7	7961653	7985282	-0.20330780511331	0.241698948361502	6.87783917638524	0	0	0	0.5	0.5	0.5
1	8011718	8026333	ERRFI1	8011718	8026333	0.089333246648583	0.156676859988158	6.87783917638524	0	0	0	0.5	0.5	0.5
1	8208671	8215208	LINC01714	8208671	8215208	-1.24422785712339	0.583433368124421	6.87783917638524	0	0	0	0.5	0.5	0.5
1	8318084	8344167	SLC45A1	8318084	8344167	0.0352125022248438	0.163447347949244	6.87783917638524	48	104	1	0.578304240763074	0.633427844660876	0.522458296058801
1	8352403	8817640	RERE	8352403	8817640	0.281915642934794	0.124504873742354	6.87783917638524	36	93	1	0.0497976639966317	1	0.221572530974677
1	8860999	8879884	ENO1	8860999	8879884	0.158203766775639	0.207951259077153	6.87783917638524	0	0	0	0.5	0.5	0.5
1	8945833	8975089	CA6	8945833	8975089	0.0170405457443331	0.170653883855492	6.87783917638524	90	194	2	0.737981061374113	0.788022324408577	0.601062064391734
1	9003299	9026345	SLC2A7	9003299	9026345	0.0219497763014464	0.124464678003392	6.87783917638524	0	0	0	0.5	0.5	0.5
1	9036945	9072227	SLC2A5	9036945	9072227	0.342550156244402	0.166924487902332	6.87783917638524	0	0	0	0.5	0.5	0.5
1	9104416	9129170	GPR157	9104416	9129170	-0.470895206591295	0.273525271124937	6.87783917638524	101	217	2	0.718396800016582	0.789965105860081	0.596573590279973
1	9148010	9192085	MIR34AHG	9148010	9192085	-0.123182619631214	0.205477749828259	6.87783917638524	0	0	0	0.5	0.5	0.5
1	9234803	9271335	H6PD	9234803	9271335	-0.0488916975333409	0.289107490143216	6.87783917638524	271	598	5	0.465017300122159	0.742950417159543	0.73275243616273
1	9292881	9369531	SPSB1	9292881	9369531	-0.205947821480095	0.188140908690992	6.87783917638524	0	0	0	0.5	0.5	0.5
1	9425093	9428996	ENST00000641325	9425093	9428996	-1.2536604094773	0.627074150176821	6.87783917638524	0	0	0	0.5	0.5	0.5
1	9539468	9582773	SLC25A33	9539468	9582773	-0.480907912193281	0.267219560612301	6.87783917638524	81	188	2	0.180958400935081	0.468612523769409	0.494420826990975
1	9588873	9614877	TMEM201	9588873	9614877	-0.490744667726672	0.223686852768165	6.87783917638524	90	194	2	0.734103590359938	0.78419847394831	0.601043753627236
1	9651731	9730705	PIK3CD	9651731	9730705	-0.016324745075615	0.126020292129606	6.87783917638524	0	0	0	0.5	0.5	0.5
1	9731205	9824526	CLSTN1	9731205	9824526	0.0116931911827691	0.131594341558893	6.87783917638524	0	0	0	0.5	0.5	0.5
1	9848275	9910258	CTNNBIP1	9848275	9910258	0.422481301109347	0.6020862581755	6.87783917638524	0	0	0	0.5	0.5	0.5
1	9922112	9942782	LZIC	9922112	9942782	-0.388672501320594	0.172887291340162	6.87783917638524	0	0	0	0.5	0.5	0.5
1	9942922	9985498	NMNAT1	9942922	9985498	0.233748976480452	0.278037420699459	6.87783917638524	0	0	0	0.5	0.5	0.5
1	9997196	10016020	RBP7	9997196	10016020	0.0567899086936575	0.298993765510088	6.87783917638524	44	100	1	0.329857370694147	0.526831709312062	0.520307370339258
1	10032982	10181238	UBE4B	10032982	10181238	-0.245398784260914	0.135680549843131	6.87783917638524	0	0	0	0.5	0.5	0.5
1	10210705	10381603	KIF1B	10210705	10381603	-0.164333790804819	0.117344888177971	6.87783917638524	277	647	7	0.0445314866967424	0.448771801815593	0.611024995679332
1	10398991	10420511	PGD	10398991	10420511	-0.136887238055758	0.150747081278973	6.87783917638524	162	351	3	0.710403091709115	0.806922270410533	0.660079298227064
1	10430101	10442815	CENPS-CORT	10430101	10442815	0.227691246000521	0.206241286263208	6.87783917638524	0	0	0	0.5	0.5	0.5
1	10449718	10452003	CORT	10449718	10452003	0.249091717040838	0.304007207129955	6.87783917638524	0	0	0	0.5	0.5	0.5
1	10460545	10469338	DFFA	10460545	10469338	-0.80663380890451	0.327918669720238	6.87783917638524	0	0	0	0.5	0.5	0.5
1	10472322	10630761	PEX14	10472322	10630761	-0.238066598268529	0.14447588153506	6.87783917638524	0	0	0	0.5	0.5	0.5
1	10636605	10796676	CASZ1	10636605	10796676	0.586437793447351	0.158834787158286	6.87783917638524	166	348	3	0.966465284477816	0.974700133886266	0.655185013038968
1	10946472	10982037	C1orf127	10946472	10982037	0.183076644772709	0.165667212516968	6.87783917638524	0	0	0	0.5	0.5	0.5
1	11012621	11025492	TARDBP	11012621	11025492	-0.235728826904385	0.621588977519476	6.87783917638524	0	0	0	0.5	0.5	0.5
1	11026522	11047239	MASP2	11026522	11047239	-0.0568602793151387	0.2653061332969	6.87783917638524	0	0	0	0.5	0.5	0.5
1	11054591	11060034	SRM	11054591	11060034	0.381997652056216	0.149592321820521	6.87783917638524	0	0	0	0.5	0.5	0.5
1	11066612	11100084	EXOSC10	11066612	11100084	-0.0335339512935287	0.117048843594112	6.87783917638524	0	0	0	0.5	0.5	0.5
1	11101800	11102106	ENST00000447600	11101800	11102106	-1.2098744317507	0.631775089491539	6.87783917638524	0	0	0	0.5	0.5	0.5
1	11106530	11262551	MTOR	11106530	11262551	0.0602985894834108	0.104614467230797	6.87783917638524	0	0	0	0.5	0.5	0.5
1	11273197	11288434	UBIAD1	11273197	11288434	0.508385989628057	0.275077331275246	6.87783917638524	0	0	0	0.5	0.5	0.5
1	11479237	11537583	DISP3	11479237	11537583	-0.30562026380724	0.210988673751023	6.87783917638524	140	295	3	0.953865621142662	0.969390211411118	0.655185013038968
1	11609530	11613354	LINC01647	11609530	11613354	-1.27400786867149	0.60903391961335	6.87783917638524	0	0	0	0.5	0.5	0.5
1	11648360	11650834	FBXO2	11648360	11650834	0.206053049752752	0.133029186361974	6.87783917638524	53	109	1	0.955539938834377	1	0.5
1	11654318	11663327	FBXO44	11654318	11663327	0.26045723016293	0.219984550495693	6.87783917638524	0	0	0	0.5	0.5	0.5
1	11664092	11673412	FBXO6	11664092	11673412	0.207083581191272	0.184757067207108	6.87783917638524	52	113	1	0.542801032364811	0.612124220930813	0.522302481158019
1	11673614	11691853	MAD2L2	11673614	11691853	-0.097253264023207	0.144509300999343	6.87783917638524	0	0	0	0.5	0.5	0.5
1	11706248	11720279	DRAXIN	11706248	11720279	0.683684890381547	0.194958609879905	6.87783917638524	96	205	2	0.809455481794763	0.835600975429947	0.609614843231339
1	11736084	11750771	AGTRAP	11736084	11750771	-0.180986109138911	0.149721742796069	6.87783917638524	0	0	0	0.5	0.5	0.5
1	11762192	11785289	C1orf167	11762192	11785289	0.216622435886837	0.166472407365291	6.87783917638524	332	722	7	0.804928689601737	0.916195530192111	0.783484195418572
1	11785729	11807190	MTHFR	11785729	11807190	0.0388472484193902	0.110888207701333	6.87783917638524	244	513	5	0.991120953209353	0.992891824189889	0.731898214129617
1	11815845	11843144	CLCN6	11815845	11843144	-0.46076928079831	0.149517202976818	6.87783917638524	0	0	0	0.5	0.5	0.5
1	11843703	11844073	NPPA-AS1	11843703	11844073	-1.23611380393436	0.569110430901795	6.87783917638524	0	0	0	0.5	0.5	0.5
1	11845546	11847783	NPPA	11845546	11847783	-0.0929596258122407	0.175975912668196	6.87783917638524	27	66	1	0.197095995299018	1	0.453272392426006
1	11857463	11858935	NPPB	11857463	11858935	0.198569603158388	0.231749859199118	6.87783917638524	0	0	0	0.5	0.5	0.5
1	11908153	11908272	RNU5E-1	11908153	11908272	-1.20475735052217	0.631775089491539	6.87783917638524	0	0	0	0.5	0.5	0.5
1	11919587	11926428	KIAA2013	11919587	11926428	0.728874734575929	0.272435191922925	6.87783917638524	0	0	0	0.5	0.5	0.5
1	11934666	11975542	PLOD1	11934666	11975542	-0.0529307456077178	0.133153111194812	6.87783917638524	0	0	0	0.5	0.5	0.5
1	11980180	12013515	MFN2	11980180	12013515	-0.170791219479161	0.13190565069501	6.87783917638524	0	0	0	0.5	0.5	0.5
1	12019241	12032049	MIIP	12019241	12032049	0.113006677036754	0.128619447685808	6.87783917638524	0	0	0	0.5	0.5	0.5
1	12063376	12144207	TNFRSF8	12063376	12144207	-0.176371848811281	0.162444300825728	6.87783917638524	95	209	2	0.554544914241726	0.688194671679767	0.609582618794099
1	12166942	12209220	TNFRSF1B	12166942	12209220	0.0142567419505737	0.161171875264642	6.87783917638524	180	386	4	0.876037162441122	0.912827406311549	0.698029736758373
1	12230038	12512046	VPS13D	12230038	12512046	-0.00552249125758069	0.11532590942184	6.87783917638524	34	76	1	0.471675420208334	0.575781884257713	0.530078860916554
1	12567909	12617731	DHRS3	12567909	12617731	-0.0121714199289338	0.149765593512751	6.87783917638524	0	0	0	0.5	0.5	0.5
1	12644546	12667086	AADACL4	12644546	12667086	-0.803446172678074	0.554951154578558	6.87783917638524	0	0	0	0.5	0.5	0.5
1	12716114	12728759	AADACL3	12716114	12728759	-0.328906583867461	0.151340173692126	6.87783917638524	0	0	0	0.5	0.5	0.5
